scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks
normal_city,RRT*+Bezier,12,0,1,153.304,141.397,1.0842,0.30179,0.0676,0.0609,1.0102,1.947,3.824,9.3402,10,1,30.7304,0,0,nan,18070
normal_city,Hybrid,12,0,1,175.07,141.397,1.2381,0.09473,0.2692,0.9469,8.3582,1.768,2.831,165.7679,101,1,64.0572,1,1,nan,5870
normal_city,Modified,12,0,1,157.639,141.397,1.1149,0.1715,0.0899,0.6166,11.2469,1.713,2.806,97.2005,49,1,49.7442,1,1,nan,7246
normal_city,Adaptive,12,0,1,170.877,141.397,1.2085,0.19115,0.2746,0.9947,7.7259,1.599,2.799,169.9647,103,1,62.9748,1,1,nan,10012
normal_city,Bezier,12,0,1,156.552,141.397,1.1072,0.20908,0.0846,0.579,9.1146,1.768,2.81,90.6429,48,1,49.4575,1,1,nan,10181
normal_city,APF,13,0,1,175.0,140.811,1.2428,0.03568,0.242,1.0816,2.8597,1.742,2.912,189.2764,117,1,71.4081,0,0,nan,750
normal_city,RRT*,13,0,1,160.879,140.811,1.1425,0.28367,0.1225,0.0646,1.5129,1.915,4.076,10.3869,12,1,33.1724,0,0,nan,16994
normal_city,RRT*+Bezier,13,0,1,160.093,140.811,1.1369,0.34781,0.0704,0.0622,1.5166,1.915,3.89,9.9526,10,1,31.7011,0,0,nan,17177
normal_city,Hybrid,13,0,1,175.0,140.811,1.2428,0.03649,0.242,1.0816,2.8597,1.742,2.912,189.2764,117,1,71.4081,0,0,nan,750
normal_city,Modified,13,0,1,155.978,140.811,1.1077,0.10515,0.0676,0.5856,2.4808,1.742,2.914,91.3427,52,1,49.767,0,0,nan,1730
normal_city,Adaptive,13,0,1,175.0,140.811,1.2428,0.04693,0.242,1.0816,2.8597,1.742,2.912,189.2764,117,1,71.4081,0,0,nan,750
normal_city,Bezier,13,0,1,155.978,140.811,1.1077,0.09208,0.0676,0.5856,2.4808,1.742,2.914,91.3427,52,1,49.767,0,0,nan,1730
normal_city,APF,14,0,1,175.0,141.983,1.2325,0.03806,0.2393,1.0698,2.6361,1.794,2.96,187.2204,118,1,72.7203,0,0,nan,750
normal_city,RRT*,14,0,1,153.062,141.983,1.078,0.17991,0.1124,0.0554,1.258,2.071,3.835,8.4721,6,1,29.796,0,0,nan,11361
normal_city,RRT*+Bezier,14,0,1,153.062,141.983,1.078,0.17794,0.1124,0.0554,1.258,2.071,3.835,8.4721,6,1,29.796,0,0,nan,11406
normal_city,Hybrid,14,0,1,175.0,141.983,1.2325,0.03449,0.2393,1.0698,2.6361,1.794,2.96,187.2204,118,1,72.7203,0,0,nan,750
normal_city,Modified,14,0,1,152.87,141.983,1.0767,0.12169,0.0515,0.4405,2.379,1.794,2.902,67.3446,35,1,48.8988,0,0,nan,1736
normal_city,Adaptive,14,0,1,175.0,141.983,1.2325,0.04695,0.2393,1.0698,2.6361,1.794,2.96,187.2204,118,1,72.7203,0,0,nan,750
normal_city,Bezier,14,0,1,152.87,141.983,1.0767,0.10982,0.0515,0.4405,2.379,1.794,2.902,67.3446,35,1,48.8988,0,0,nan,1736
normal_city,APF,15,0,1,170.8,140.811,1.213,0.02864,0.2293,1.025,3.0979,1.759,3.79,175.0676,106,1,62.0011,0,0,nan,732
normal_city,RRT*,15,0,1,153.41,140.811,1.0895,0.22923,0.1128,0.0555,1.1642,1.848,5.639,8.5081,8,1,29.5209,0,0,nan,14345
normal_city,RRT*+Bezier,15,0,1,153.037,140.811,1.0868,0.23578,0.0627,0.0541,1.0542,2.372,4.794,8.2739,7,1,28.2238,0,0,nan,14507
normal_city,Hybrid,15,0,1,170.8,140.811,1.213,0.02943,0.2293,1.025,3.0979,1.759,3.79,175.0676,106,1,62.0011,0,0,nan,732
normal_city,Modified,15,0,1,156.729,140.811,1.113,0.09809,0.0803,0.6184,3.1218,1.759,3.426,96.9237,49,1,45.4362,0,0,nan,1502
normal_city,Adaptive,15,0,1,170.8,140.811,1.213,0.04124,0.2293,1.025,3.0979,1.759,3.79,175.0676,106,1,62.0011,0,0,nan,732
normal_city,Bezier,15,0,1,156.729,140.811,1.113,0.07771,0.0803,0.6184,3.1218,1.759,3.426,96.9237,49,1,45.4362,0,0,nan,1502
normal_city,APF,16,0,0,13.3,140.811,0.0945,0.01009,0.0143,0.0607,0.3974,1.88,3.333,0.8069,1,0,2.5633,0,0,nan,60
normal_city,RRT*,16,0,1,156.251,140.811,1.1096,0.41511,0.1295,0.0677,1.367,1.76,3.951,10.576,9,1,32.1609,0,0,nan,23008
normal_city,RRT*+Bezier,16,0,1,156.251,140.811,1.1096,0.42057,0.1295,0.0677,1.367,1.76,3.951,10.576,9,1,32.1609,0,0,nan,23068
normal_city,Hybrid,16,0,1,168.409,140.811,1.196,1.13645,0.1155,0.0948,4.2684,1.859,3.478,15.9601,15,1,39.3014,1,1,nan,60160
normal_city,Modified,16,0,1,173.532,140.811,1.2324,0.40809,0.0732,0.0808,3.8373,1.638,3.421,14.0233,13,1,37.2917,1,1,nan,22866
normal_city,Adaptive,16,0,1,171.271,140.811,1.2163,0.59348,0.1012,0.0835,3.4593,1.604,3.478,14.3074,12,1,36.9066,1,1,nan,29317
normal_city,Bezier,16,0,1,177.862,140.811,1.2631,0.31415,0.0677,0.0717,3.4384,1.728,3.418,12.7532,6,1,35.802,1,1,nan,17959
normal_city,APF,17,0,0,2800.0,141.983,19.7207,0.42379,0.8741,3.9218,8.7146,1.794,2.288,10981.0749,3926,1,1788.9963,0,0,nan,12000
normal_city,RRT*,17,0,1,156.0,141.983,1.0987,0.48483,0.1066,0.0537,1.2366,1.768,3.749,8.3708,6,1,30.0593,0,0,nan,26337
normal_city,RRT*+Bezier,17,0,1,156.0,141.983,1.0987,0.47205,0.1066,0.0537,1.2366,1.768,3.749,8.3708,6,1,30.0593,0,0,nan,26383
normal_city,Hybrid,17,0,1,165.706,141.983,1.1671,0.55008,0.2086,0.5972,7.1027,1.794,2.823,98.9611,72,1,53.6763,1,1,nan,29151
normal_city,Modified,17,0,1,193.739,141.983,1.3645,0.41584,0.0647,0.2907,7.2009,1.794,2.81,56.3131,32,1,53.3538,1,1,nan,16600
normal_city,Adaptive,17,0,1,169.435,141.983,1.1933,0.24828,0.2111,0.595,8.2924,1.794,2.825,100.8124,74,1,59.833,1,1,nan,14186
normal_city,Bezier,17,0,1,192.504,141.983,1.3558,0.47609,0.0584,0.2801,7.3379,1.794,2.845,53.9183,29,1,49.5524,1,1,nan,22659
normal_city,APF,18,0,1,176.4,140.811,1.2527,0.0328,0.248,1.1084,3.2263,1.78,2.973,195.5248,114,1,68.673,0,0,nan,756
normal_city,RRT*,18,0,1,148.115,140.811,1.0519,0.13656,0.1411,0.0778,1.3488,1.629,3.622,11.5228,12,1,32.7493,0,0,nan,9610
normal_city,RRT*+Bezier,18,0,1,148.115,140.811,1.0519,0.19029,0.1411,0.0778,1.3488,1.629,3.622,11.5228,12,1,32.7493,0,0,nan,9704
normal_city,Hybrid,18,0,1,176.4,140.811,1.2527,0.03533,0.248,1.1084,3.2263,1.78,2.973,195.5248,114,1,68.673,0,0,nan,756
normal_city,Modified,18,0,1,164.191,140.811,1.166,0.10052,0.1009,0.7899,3.806,1.779,2.926,129.7015,62,1,54.2753,0,0,nan,1599
normal_city,Adaptive,18,0,1,176.4,140.811,1.2527,0.04913,0.248,1.1084,3.2263,1.78,2.973,195.5248,114,1,68.673,0,0,nan,756
normal_city,Bezier,18,0,1,164.191,140.811,1.166,0.08573,0.1009,0.7899,3.806,1.779,2.926,129.7015,62,1,54.2753,0,0,nan,1599
normal_city,APF,19,0,0,58.1,140.811,0.4126,0.01452,0.0975,0.4324,1.8343,1.742,2.757,25.1209,24,1,18.3087,0,0,nan,251
normal_city,RRT*,19,0,1,154.57,140.811,1.0977,0.09262,0.1222,0.0671,0.7822,1.962,5.363,10.3657,13,1,32.4289,0,0,nan,6489
normal_city,RRT*+Bezier,19,0,1,154.57,140.811,1.0977,0.10947,0.1222,0.0671,0.7822,1.962,5.363,10.3657,13,1,32.4289,0,0,nan,6671
normal_city,Hybrid,19,0,1,166.021,140.811,1.179,0.1495,0.105,0.2047,4.6807,1.742,3.247,33.983,32,1,40.3054,1,1,nan,8111
normal_city,Modified,19,0,1,153.709,140.811,1.0916,0.17585,0.036,0.1259,1.882,1.731,3.065,19.3512,15,1,35.9176,1,1,nan,8353
normal_city,Adaptive,19,0,1,152.543,140.811,1.0833,0.14554,0.107,0.2247,1.204,1.742,3.205,34.2788,35,1,39.0541,1,1,nan,8711
normal_city,Bezier,19,0,1,147.121,140.811,1.0448,0.16425,0.0317,0.1258,1.9444,1.619,3.442,18.5131,13,1,33.8335,1,1,nan,9429
blocked_road,APF,0,0,0,45.5,151.941,0.2995,0.01122,0.0865,0.3822,0.8049,1.528,2.663,17.3883,16,1,12.0872,0,nan,nan,197
blocked_road,RRT*,0,0,1,156.509,151.941,1.0301,0.52087,0.0852,0.0445,1.2864,1.824,5.253,6.963,7,1,28.237,0,nan,nan,28054
blocked_road,RRT*+Bezier,0,0,1,155.787,151.941,1.0253,0.49444,0.0448,0.037,1.2454,1.982,4.404,5.7706,5,1,25.3774,0,nan,nan,28364
blocked_road,Hybrid,0,0,1,197.911,151.941,1.3025,0.77841,0.0948,0.1581,7.6203,1.528,3.859,31.2837,25,1,42.7396,1,nan,nan,39668
blocked_road,Modified,0,0,1,182.88,151.941,1.2036,0.23373,0.0518,0.1291,5.1442,1.528,3.354,23.6028,18,1,41.3226,1,nan,nan,12119
blocked_road,Adaptive,0,0,1,216.121,151.941,1.4224,0.66875,0.1008,0.1582,4.2024,1.528,3.639,34.1866,31,1,51.6996,1,nan,nan,35674
