scenario,algorithm,instance,success,path_length,length_ratio,curvature,max_curvature,drive_time_curved,comp_time,parameter,value
normal_city,RRT*+Bezier,10,1,144.461,1.0381,0.0448,1.1064,25.8757,0.74699,goal,5
normal_city,Hybrid,10,1,155.303,1.1161,0.5719,2.0416,52.1019,0.08453,goal,5
normal_city,Modified,10,1,155.976,1.1209,0.3662,2.9573,44.1107,0.22128,goal,5
normal_city,APF,11,1,209.3,1.5104,1.6534,7.9325,88.5772,0.04634,goal,5
normal_city,RRT*,11,1,151.599,1.094,0.035,0.8941,25.6782,0.45603,goal,5
normal_city,RRT*+Bezier,11,1,151.599,1.094,0.035,0.8941,25.6782,0.45982,goal,5
normal_city,Hybrid,11,1,155.366,1.1212,0.5755,1.4744,48.8324,0.18816,goal,5
normal_city,Modified,11,1,153.571,1.1083,0.5604,5.343,47.6582,0.42872,goal,5
normal_city,APF,12,0,2800.0,20.3789,3.3563,8.0768,2081.9548,0.51728,goal,5
normal_city,RRT*,12,1,142.707,1.0386,0.051,1.2819,26.643,0.26259,goal,5
normal_city,RRT*+Bezier,12,1,142.707,1.0386,0.051,1.2819,26.643,0.28458,goal,5
normal_city,Hybrid,12,1,146.95,1.0695,0.273,6.5178,40.2069,1.41715,goal,5
normal_city,Modified,12,1,157.763,1.1482,0.2395,5.3051,38.7963,0.49396,goal,5
normal_city,APF,13,0,94.5,0.6679,0.6659,1.3762,33.0232,0.02363,goal,5
normal_city,RRT*,13,1,142.686,1.0084,0.0645,1.2477,28.5665,0.24448,goal,5
normal_city,RRT*+Bezier,13,1,142.686,1.0084,0.0645,1.2477,28.5665,0.26976,goal,5
normal_city,Hybrid,13,1,160.501,1.1343,0.4245,1.4552,49.5206,0.25641,goal,5
normal_city,Modified,13,1,148.392,1.0487,0.1482,1.2279,35.5269,0.58921,goal,5
normal_city,APF,14,1,172.9,1.2321,1.1322,3.3958,66.6587,0.03683,goal,5
normal_city,RRT*,14,1,144.476,1.0296,0.0492,1.0757,26.2147,0.3705,goal,5
normal_city,RRT*+Bezier,14,1,144.476,1.0296,0.0492,1.0757,26.2147,0.39129,goal,5
normal_city,Hybrid,14,1,156.503,1.1153,0.7078,1.4839,55.427,0.05514,goal,5
normal_city,Modified,14,1,145.631,1.0378,0.3175,1.6941,40.3155,0.17056,goal,5
normal_city,APF,15,1,175.0,1.2471,1.1644,3.5527,70.9415,0.04347,goal,5
normal_city,RRT*,15,1,144.337,1.0286,0.0347,0.9838,23.4294,0.3881,goal,5
normal_city,RRT*+Bezier,15,1,144.337,1.0286,0.0347,0.9838,23.4294,0.40921,goal,5
normal_city,Hybrid,15,1,155.506,1.1082,0.6604,1.6882,54.6462,0.18141,goal,5
normal_city,Modified,15,1,147.187,1.0489,0.351,2.0844,41.8799,0.18178,goal,5
normal_city,APF,16,1,170.1,1.2224,1.0999,3.3893,62.9883,0.03749,goal,5
normal_city,RRT*,16,1,149.254,1.0726,0.0412,1.5772,25.7692,0.28661,goal,5
normal_city,RRT*+Bezier,16,1,149.254,1.0726,0.0412,1.5772,25.7692,0.31703,goal,5
normal_city,Hybrid,16,1,153.432,1.1026,0.62,1.7186,52.8098,0.10162,goal,5
normal_city,Modified,16,1,147.526,1.0602,0.4299,2.542,42.5576,0.15065,goal,5
normal_city,APF,17,0,7.7,0.0549,0.1096,0.7071,1.9448,0.00859,goal,5
normal_city,RRT*,17,1,140.87,1.0039,0.0614,1.1618,28.0076,2.59702,goal,5
normal_city,RRT*+Bezier,17,1,140.87,1.0039,0.0614,1.1618,28.0076,2.66328,goal,5
normal_city,Hybrid,17,1,144.337,1.0286,0.0685,1.0654,29.659,0.18863,goal,5
normal_city,Modified,17,1,149.322,1.0641,0.1025,2.052,34.6924,0.32785,goal,5
normal_city,APF,18,1,165.9,1.2023,1.0128,2.8276,67.5841,0.03499,goal,5
normal_city,RRT*,18,1,141.348,1.0244,0.0396,1.0663,24.127,0.19782,goal,5
normal_city,RRT*+Bezier,18,1,141.348,1.0244,0.0396,1.0663,24.127,0.22244,goal,5
normal_city,Hybrid,18,1,150.2,1.0885,0.5552,1.3867,49.1999,0.16885,goal,5
normal_city,Modified,18,1,146.753,1.0636,0.4404,2.7038,43.1735,0.15214,goal,5
normal_city,APF,19,0,2800.0,20.0372,3.142,7.2884,2204.4973,0.50346,goal,5
normal_city,RRT*,19,1,152.695,1.0927,0.0337,1.1354,25.1453,0.27105,goal,5
normal_city,RRT*+Bezier,19,1,152.695,1.0927,0.0337,1.1354,25.1453,0.27714,goal,5
normal_city,Hybrid,19,1,210.771,1.5083,0.4694,3.2137,62.9333,0.21076,goal,5
normal_city,Modified,19,1,147.792,1.0576,0.2964,2.7391,41.9276,0.15308,goal,5
blocked_road,APF,0,0,77.7,0.5358,0.8781,3.1379,33.2501,0.0226,goal,5
blocked_road,RRT*,0,1,146.564,1.0107,0.0428,0.9806,26.1078,0.51601,goal,5
blocked_road,RRT*+Bezier,0,1,146.564,1.0107,0.0428,0.9806,26.1078,0.53326,goal,5
blocked_road,Hybrid,0,1,201.288,1.3881,0.3129,4.3925,52.1954,0.34673,goal,5
blocked_road,Modified,0,1,229.707,1.5841,0.1472,2.757,49.9708,0.95082,goal,5
blocked_road,APF,1,0,2800.0,19.466,3.6291,9.7858,1967.7495,0.51867,goal,5
blocked_road,RRT*,1,1,155.055,1.078,0.0273,0.7508,24.0349,1.65036,goal,5
blocked_road,RRT*+Bezier,1,1,155.055,1.078,0.0273,0.7508,24.0349,1.58919,goal,5
blocked_road,Hybrid,1,1,223.295,1.5524,0.6577,4.5245,75.9538,1.13128,goal,5
blocked_road,Modified,1,1,203.743,1.4165,0.2825,3.5664,53.6974,0.82042,goal,5
blocked_road,APF,2,0,15.4,0.1071,0.0596,0.4246,2.9075,0.01162,goal,5
blocked_road,RRT*,2,1,155.0,1.0776,0.026,1.1381,24.388,1.05424,goal,5
blocked_road,RRT*+Bezier,2,1,155.0,1.0776,0.026,1.1381,24.388,1.01899,goal,5
blocked_road,Hybrid,2,1,156.914,1.0909,0.0374,1.2233,25.7751,1.13436,goal,5
blocked_road,Modified,2,1,154.666,1.0753,0.0635,1.7249,31.0467,0.55829,goal,5
blocked_road,APF,3,0,49.7,0.3386,0.51,2.7981,13.7339,0.01354,goal,5
blocked_road,RRT*,3,1,157.528,1.0733,0.0182,0.7544,22.3367,1.09056,goal,5
blocked_road,RRT*+Bezier,3,1,157.528,1.0733,0.0182,0.7544,22.3367,1.06421,goal,5
blocked_road,Hybrid,3,1,162.273,1.1056,0.2121,8.2757,37.7648,1.22594,goal,5
blocked_road,Modified,3,1,155.282,1.058,0.1094,4.5305,32.1161,0.19968,goal,5
blocked_road,APF,4,0,2800.0,19.387,3.9811,10.5048,1857.4163,0.51601,goal,5
blocked_road,RRT*,4,1,145.503,1.0075,0.0602,1.3481,27.7512,0.63334,goal,5
blocked_road,RRT*+Bezier,4,1,145.503,1.0075,0.0602,1.3481,27.7512,0.64705,goal,5
blocked_road,Hybrid,4,1,215.539,1.4924,0.5782,4.7343,68.6545,0.36252,goal,5
blocked_road,Modified,4,1,202.724,1.4037,0.2167,5.3451,52.0238,0.44938,goal,5
blocked_road,APF,5,0,101.5,0.7056,0.8298,1.2057,39.528,0.0246,goal,5
blocked_road,RRT*,5,1,146.863,1.021,0.0462,1.2099,26.2643,1.47811,goal,5
blocked_road,RRT*+Bezier,5,1,146.863,1.021,0.0462,1.2099,26.2643,1.50365,goal,5
blocked_road,Hybrid,5,1,210.759,1.4652,0.4209,2.2845,60.9135,0.4977,goal,5
blocked_road,Modified,5,1,205.471,1.4285,0.1921,2.289,47.7824,0.59563,goal,5
blocked_road,APF,6,0,2800.0,19.466,3.2217,7.3258,2216.4853,0.49693,goal,5
blocked_road,RRT*,6,1,142.686,0.992,0.0402,0.907,25.1427,1.6984,goal,5
blocked_road,RRT*+Bezier,6,1,142.686,0.992,0.0402,0.907,25.1427,1.70725,goal,5
blocked_road,Hybrid,6,1,192.692,1.3396,0.2061,4.7801,47.6505,0.98122,goal,5
blocked_road,Modified,6,1,159.742,1.1105,0.1949,4.809,39.2138,2.32775,goal,5
blocked_road,APF,7,1,216.3,1.5037,1.578,10.5595,92.1511,0.0465,goal,5
blocked_road,RRT*,7,1,150.483,1.0462,0.0337,1.0261,24.7499,0.78869,goal,5
blocked_road,RRT*+Bezier,7,1,150.483,1.0462,0.0337,1.0261,24.7499,0.79982,goal,5
blocked_road,Hybrid,7,1,163.181,1.1345,0.5043,1.5463,49.4434,1.60634,goal,5
blocked_road,Modified,7,1,166.327,1.1563,0.473,6.2648,49.8713,0.1858,goal,5
blocked_road,APF,8,0,38.5,0.2655,0.2565,1.96,10.1674,0.01254,goal,5
blocked_road,RRT*,8,1,145.307,1.002,0.0438,0.7275,26.0241,0.4049,goal,5
blocked_road,RRT*+Bezier,8,1,145.307,1.002,0.0438,0.7275,26.0241,0.41346,goal,5
blocked_road,Hybrid,8,1,152.8,1.0537,0.1047,0.8226,30.6145,0.63112,goal,5
blocked_road,Modified,8,1,165.117,1.1386,0.1297,2.4632,36.4078,1.56263,goal,5
blocked_road,APF,9,0,2800.0,19.466,3.6037,9.3179,1934.2565,0.50393,goal,5
blocked_road,RRT*,9,1,153.087,1.0643,0.0395,1.1553,26.0156,4.27524,goal,5
blocked_road,RRT*+Bezier,9,1,153.087,1.0643,0.0395,1.1553,26.0156,4.30407,goal,5
blocked_road,Hybrid,9,1,151.896,1.056,0.2038,3.7805,36.2506,8.06716,goal,5
blocked_road,Modified,9,1,164.066,1.1406,0.1922,4.6266,38.2803,1.47246,goal,5
blocked_road,APF,10,0,48.3,0.3304,0.474,2.7619,13.6395,0.01269,goal,5
blocked_road,RRT*,10,1,146.096,0.9994,0.0381,1.096,24.2467,0.27129,goal,5
blocked_road,RRT*+Bezier,10,1,145.981,0.9986,0.0362,1.0092,23.7973,0.28804,goal,5
blocked_road,Hybrid,10,1,187.367,1.2817,0.1744,4.7741,42.8837,0.76197,goal,5
blocked_road,Modified,10,1,198.803,1.36,0.08,1.6174,40.077,0.98873,goal,5
blocked_road,APF,11,0,46.9,0.3183,0.471,1.0075,11.7472,0.01505,goal,5
blocked_road,RRT*,11,1,154.563,1.0489,0.0303,0.9175,24.7324,0.57401,goal,5
blocked_road,RRT*+Bezier,11,1,154.563,1.0489,0.0303,0.9175,24.7324,0.57882,goal,5
blocked_road,Hybrid,11,1,183.721,1.2468,0.1919,3.5042,41.6852,0.29987,goal,5
blocked_road,Modified,11,1,191.136,1.2971,0.0892,5.9994,35.9225,0.38345,goal,5
blocked_road,APF,12,0,78.4,0.5428,0.7418,1.6873,34.6307,0.02151,goal,5
blocked_road,RRT*,12,1,144.212,0.9985,0.044,1.2156,25.1831,0.98599,goal,5
blocked_road,RRT*+Bezier,12,1,144.212,0.9985,0.044,1.2156,25.1831,0.98851,goal,5
blocked_road,Hybrid,12,1,165.567,1.1464,0.3851,2.1854,50.9784,1.00898,goal,5
blocked_road,Modified,12,1,213.105,1.4755,0.1381,2.6967,49.5447,1.13345,goal,5
blocked_road,APF,13,1,187.6,1.3042,1.1978,3.3423,87.1768,0.04016,goal,5
blocked_road,RRT*,13,1,147.871,1.028,0.0464,1.5179,26.0353,1.29551,goal,5
blocked_road,RRT*+Bezier,13,1,147.871,1.028,0.0464,1.5179,26.0353,1.30438,goal,5
blocked_road,Hybrid,13,1,170.483,1.1852,0.7751,1.7158,71.1941,0.3858,goal,5
blocked_road,Modified,13,1,157.926,1.0979,0.5104,2.9791,50.0955,0.17116,goal,5
blocked_road,APF,14,0,2800.0,18.7777,4.3567,10.472,1711.8883,0.50091,goal,5
blocked_road,RRT*,14,1,150.281,1.0078,0.0392,1.4167,25.1975,0.5385,goal,5
blocked_road,RRT*+Bezier,14,1,150.281,1.0078,0.0392,1.4167,25.1975,0.55246,goal,5
blocked_road,Hybrid,14,1,207.897,1.3942,0.3897,3.4103,54.3884,0.4498,goal,5
blocked_road,Modified,14,1,207.384,1.3908,0.1701,5.1914,46.5776,0.519,goal,5
blocked_road,APF,15,0,91.7,0.6126,1.0952,8.8649,37.3804,0.0215,goal,5
blocked_road,RRT*,15,1,153.851,1.0277,0.03,1.4616,24.1339,0.89957,goal,5
blocked_road,RRT*+Bezier,15,1,153.851,1.0277,0.03,1.4616,24.1339,0.92342,goal,5
blocked_road,Hybrid,15,1,264.627,1.7677,0.2854,3.4144,64.1949,1.67315,goal,5
blocked_road,Modified,15,1,199.987,1.3359,0.1895,4.6375,47.3206,1.47731,goal,5
blocked_road,APF,16,0,2800.0,19.154,3.7705,10.1498,1945.3469,0.49751,goal,5
blocked_road,RRT*,16,1,146.149,0.9998,0.0549,1.2254,27.2788,0.814,goal,5
blocked_road,RRT*+Bezier,16,1,146.149,0.9998,0.0549,1.2254,27.2788,0.84189,goal,5
blocked_road,Hybrid,16,1,219.333,1.5004,0.5595,4.7086,68.8569,0.2664,goal,5
blocked_road,Modified,16,1,207.376,1.4186,0.2664,3.7424,55.5918,0.23887,goal,5
blocked_road,APF,17,0,46.9,0.3234,0.471,1.0075,11.7472,0.01518,goal,5
blocked_road,RRT*,17,1,149.874,1.0335,0.0461,0.8967,27.0985,0.4443,goal,5
blocked_road,RRT*+Bezier,17,1,149.874,1.0335,0.0461,0.8967,27.0985,0.43659,goal,5
blocked_road,Hybrid,17,1,187.68,1.2942,0.1646,3.7881,37.4562,0.71164,goal,5
blocked_road,Modified,17,1,196.375,1.3542,0.0882,3.4165,38.3905,0.70657,goal,5
blocked_road,APF,18,1,172.2,1.1875,0.8804,2.0371,67.386,0.04009,goal,5
blocked_road,RRT*,18,1,146.833,1.0126,0.0444,1.7807,25.337,0.37244,goal,5
blocked_road,RRT*+Bezier,18,1,146.833,1.0126,0.0444,1.7807,25.337,0.39061,goal,5
blocked_road,Hybrid,18,1,168.415,1.1614,0.6404,2.4576,65.4815,0.05116,goal,5
blocked_road,Modified,18,1,152.063,1.0486,0.3254,1.2705,43.4531,0.15236,goal,5
blocked_road,APF,19,0,2800.0,19.0775,4.095,10.4771,1791.7924,0.49759,goal,5
blocked_road,RRT*,19,1,148.38,1.011,0.0295,1.3044,23.1549,0.12472,goal,5
blocked_road,RRT*+Bezier,19,1,148.38,1.011,0.0295,1.3044,23.1549,0.12835,goal,5
blocked_road,Hybrid,19,1,206.102,1.4043,0.5382,3.6874,63.6612,0.15152,goal,5
blocked_road,Modified,19,1,200.359,1.3651,0.2515,5.1397,51.5137,0.37337,goal,5
